"Timestamp","Vilken åldersgrupp tillhör du?","Är du prenumerant hos DN?","Hur troligt är det att du tecknar paketet?","","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?"
"2021/03/23 4:18:16 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyr","1","4","1","1","4","4","1"
"2021/03/23 4:20:23 pm CET","40-65 år","Ja (papperstidning)","2","Efter några få anslutningar till dn.se funkar inte längre dn.se att läsa in. ","1","1","1","1","1","1","1"
"2021/03/23 4:21:18 pm CET","30-39 år","Ja (enbart digitalt)","2","Känns lite dyrt, men kanske värt med extra konto dock","4","3","3","4","5","4","3"
"2021/03/23 4:24:44 pm CET","40-65 år","Ja (enbart digitalt)","2","","1","5","1","3","5","4","1"
"2021/03/23 4:24:51 pm CET","40-65 år","Ja (enbart digitalt)","4","Enkelt. Annonserna. Jag har ingenting emot dem, men det är sällan de spelar någon som helst roll för mig. Att betala några hundra för att slippa dem är lätt värt det. ","3","2","4","3","5","2","3"
"2021/03/23 4:26:10 pm CET","Över 65 år","Ja (enbart digitalt)","2","Just nu är mediebruset väldigt stort, jag prenumererar främst pga era analysermererar pga av era analyser","2","2","2","2","2","2","2"
"2021/03/23 4:27:29 pm CET","40-65 år","Ja (enbart digitalt)","1","Min nuvarande basprenumeration är fullt tillräcklig för mig !","1","1","1","1","1","5","1"
"2021/03/23 4:31:27 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","3","5","2","1","2","1","3"
"2021/03/23 4:32:59 pm CET","40-65 år","Ja (enbart digitalt)","3","","4","5","2","5","4","4","5"
"2021/03/23 4:35:18 pm CET","Över 65 år","Ja (enbart digitalt)","2","Dålig kostnad/värde.","1","5","1","1","5","1","1"
"2021/03/23 4:35:21 pm CET","40-65 år","Ja (enbart digitalt)","4","","4","5","3","3","4","5","3"
"2021/03/23 4:38:42 pm CET","40-65 år","Ja (papperstidning)","1","Jag vill även fortsättningsvis ha papperstidning i helgprenumnereration","1","3","1","1","3","3","1"
"2021/03/23 4:39:25 pm CET","Över 65 år","Ja (enbart digitalt)","1","Behöver inte så mycket","1","4","1","1","4","4","1"
"2021/03/23 4:39:32 pm CET","Över 65 år","Ja (papperstidning)","1","Mycket trevligare att läsa papperstidningen, dessutom har den många andra användningsområden ","1","1","1","1","1","1","1"
"2021/03/23 4:43:45 pm CET","Över 65 år","Nej, men har varit förut","1","Har GP, mycket billigare.","1","3","1","1","3","3","1"
"2021/03/23 4:47:43 pm CET","Över 65 år","Ja (enbart digitalt)","1","","1","5","1","1","1","1","1"
"2021/03/23 4:48:31 pm CET","40-65 år","Ja (enbart digitalt)","2","Räcker med mitt nuvarande paket","2","4","2","2","4","4","2"
"2021/03/23 4:48:51 pm CET","40-65 år","Ja (enbart digitalt)","4","Tydlighet vad som ingår. Möjlighet slippa annonser.","1","4","2","2","5","4","1"
"2021/03/23 4:49:19 pm CET","Över 65 år","Ja (enbart digitalt)","1","Finns så många medier att få information ifrån","2","5","1","2","3","3","1"
"2021/03/23 4:49:44 pm CET","40-65 år","Nej, men har varit förut","2","Bor inte i Sverige, läser bara enstaka artiklar","2","4","2","2","3","4","2"
"2021/03/23 4:51:15 pm CET","40-65 år","Ja (papperstidning)","1","Uppskattar att ha tidningen på papper som normalläge","2","2","2","2","2","2","2"
"2021/03/23 4:52:04 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","3","2","2","4","2","2"
"2021/03/23 4:52:27 pm CET","Över 65 år","Ja (enbart digitalt)","2","Lite för hög kostnad. Behöver inte extra konto","2","4","3","2","3","4","2"
"2021/03/23 5:00:34 pm CET","40-65 år","Ja (enbart digitalt)","3","Betalar gärna mindre och behåller annonserna","5","5","5","5","5","5","5"
"2021/03/23 5:01:34 pm CET","40-65 år","Nej, men har varit förut","2","Lite dyrt","1","4","2","3","2","2","2"
"2021/03/23 5:02:13 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","3","5","2","3","3","3","2"
"2021/03/23 5:02:29 pm CET","40-65 år","Ja (enbart digitalt)","1","betalar idag 119kr i mån, inte värt 230 kr för att slippa annonserna","3","5","1","3","5","5","3"
"2021/03/23 5:10:44 pm CET","Över 65 år","Ja (papperstidning)","1","Jag vill prenumerera på den tryckt tidningen och väl därmed även allt digitalt material.","1","1","1","1","1","1","1"
"2021/03/23 5:11:21 pm CET","Över 65 år","Ja (enbart digitalt)","2","Vill ha med korsorden.","1","2","1","1","1","1","4"
"2021/03/23 5:12:26 pm CET","Över 65 år","Ja (enbart digitalt)","5","Skönt slippa annonser som bryter sönder texten. Bra för alla sambo/par att dela på.","3","5","2","3","5","2","5"
"2021/03/23 5:14:59 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt","4","5","4","4","5","5","3"
"2021/03/23 5:16:05 pm CET","40-65 år","Ja (enbart digitalt)","3","Dyrt","4","4","2","4","4","3","5"
"2021/03/23 5:17:53 pm CET","Över 65 år","Ja (papperstidning)","3","","4","4","3","4","4","4","3"
"2021/03/23 5:22:33 pm CET","40-65 år","Nej, men har varit förut","1","priset","2","3","5","2","5","5","4"
"2021/03/23 5:26:03 pm CET","40-65 år","Ja (enbart digitalt)","2","dyrt jmf med vad j betalar idag.","3","5","3","3","4","4","3"
"2021/03/23 5:26:59 pm CET","40-65 år","Ja (enbart digitalt)","2","behöver inget extra konto och det är dubbelt så dyrt mot vad jag har nu","5","5","4","4","5","4","4"
"2021/03/23 5:27:42 pm CET","Över 65 år","Ja (papperstidning)","1","Alldeles för dyrt","1","4","2","1","3","3","1"
"2021/03/23 5:31:10 pm CET","40-65 år","Ja (papperstidning)","5","Jag värdesätter god journalistik av kompetenta medarbetare och ett sådant erbjudande verkar mycket prisvärt.","4","5","4","5","2","2","4"
"2021/03/23 5:31:58 pm CET","30-39 år","Ja (enbart digitalt)","2","Det är lite för dyrt för mig. Dessutom betalar jag 119 kronor i månaden för en digital prenumeration, och den innehåller i princip samma sak - förutom 1 extra konto.","1","5","4","1","1","1","1"
"2021/03/23 5:35:30 pm CET","Över 65 år","Nej och har aldrig varit","2","","1","2","2","2","2","3","1"
"2021/03/23 5:35:50 pm CET","Över 65 år","Ja (papperstidning)","1","Gillar papperstidningen som vi får fredag, lördag. Och söndagstidningen på måndag, eftersom tidningsbudet inte delar ut DN på söndag.","1","1","1","1","1","1","1"
"2021/03/23 5:37:11 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt. Om jag hade någon att dela det extra kontot och priset med hade det varit intressant.","1","3","1","1","3","1","1"
"2021/03/23 5:39:26 pm CET","Över 65 år","Ja (enbart digitalt)","1","","1","4","1","1","3","3","1"
"2021/03/23 5:39:44 pm CET","Över 65 år","Ja (enbart digitalt)","3","","3","4","2","2","4","4","3"
"2021/03/23 5:40:57 pm CET","Över 65 år","Ja (enbart digitalt)","2","har inte tid","2","4","2","2","3","4","2"
"2021/03/23 5:44:18 pm CET","Över 65 år","Ja (enbart digitalt)","3","Bra det jag har","1","5","1","1","1","1","1"
"2021/03/23 5:44:48 pm CET","Över 65 år","Ja (papperstidning)","2","1,  Jag är nöjd med papper fre - sö, vi löser bl a korsord som helgnöje  på ett sätt som kräver  papperstiding.  Att läsa utan annonser känns inte som någon fördel.  Jag vill själv bestämma vilka annonser jag vill läsa.papperstidning om någon annan har valt bort alla.","2","3","2","2","3","2","2"
"2021/03/23 5:47:48 pm CET","40-65 år","Nej och har aldrig varit","1","Er oförmåga att dinansiera via reklamintäckter är inte mitt problem. Ni har inga exklusiva nyheter eller tolkningar vilket gör att er information går att finna utan kostnad.","1","1","1","1","1","1","1"
"2021/03/23 5:48:35 pm CET","40-65 år","Ja (papperstidning)","3","dyrt, och inte så viktigt läsa utan annonser","1","5","1","2","1","4","1"
"2021/03/23 5:49:08 pm CET","Över 65 år","Ja (enbart digitalt)","1","","3","5","3","3","3","2","4"
"2021/03/23 5:49:47 pm CET","Över 65 år","Nej och har aldrig varit","1","Är sjuk","1","1","1","1","1","1","1"
"2021/03/23 5:49:48 pm CET","40-65 år","Nej, men har varit förut","1","Har haft svårt för den digitala versionen. Tycker att den var mindre innehållsrik och svårnavigerad","1","1","1","1","1","1","1"
"2021/03/23 5:49:54 pm CET","40-65 år","Ja (enbart digitalt)","4","Vill gärna ha ett större koncentrat","4","4","4","4","4","4","3"
"2021/03/23 5:50:49 pm CET","Över 65 år","Ja (enbart digitalt)","3","Har flera olika prenumerationer som kompletterar varandra","2","4","3","3","2","4","2"
"2021/03/23 5:53:46 pm CET","30-39 år","Ja (enbart digitalt)","1","Det känns inte som någon unik grej att läsa utan annonser, nyheterarkiv, det självklart att man ska söka artiklar, och ett extra konto ingår? Då kostar det alltså 174 / mån. Så känner jag då. I en digital värld så kostar inte användare något. ","1","3","1","1","5","5","1"
"2021/03/23 5:55:01 pm CET","Över 65 år","Ja (papperstidning)","2","Har papperstidning","2","2","2","2","2","2","2"
"2021/03/23 5:58:24 pm CET","Under 30 år","Ja (enbart digitalt)","1","Väldigt dyrt.","1","4","1","1","1","3","1"
"2021/03/23 6:02:13 pm CET","40-65 år","Nej och har aldrig varit","1","Bor utomlands","1","1","1","1","1","1","1"
"2021/03/23 6:06:10 pm CET","Över 65 år","Ja (enbart digitalt)","2","inget behov av extra konto. lägre pris bättre","1","5","2","1","2","2","2"
"2021/03/23 6:06:25 pm CET","Över 65 år","Ja (enbart digitalt)","3","Priset är för högt. jag är endast intresserad av den först punkten.","4","4","1","1","5","4","1"
"2021/03/23 6:07:33 pm CET","40-65 år","Nej och har aldrig varit","2","Jag använder tjänsten för lite","3","3","2","3","4","3","2"
"2021/03/23 6:10:06 pm CET","40-65 år","Ja (enbart digitalt)","2","Priset är för högt","2","5","2","2","4","4","2"
"2021/03/23 6:10:43 pm CET","40-65 år","Nej och har aldrig varit","1","För dyrt bl a","1","1","1","1","1","1","1"
"2021/03/23 6:10:59 pm CET","30-39 år","Ja (papperstidning)","2","Vill ha papperstidning. Vill att innehållet inte är styrt utifrån antalet  klick utan vägts av erfarna publicister. ","3","2","2","3","2","2","2"
"2021/03/23 6:11:06 pm CET","30-39 år","Ja (papperstidning)","2","Vill ha papperstidning. Vill att innehållet inte är styrt utifrån antalet  klick utan vägts av erfarna publicister. ","3","2","2","3","2","2","2"
"2021/03/23 6:14:39 pm CET","Under 30 år","Nej och har aldrig varit","1","för dyrt för student","1","2","1","1","4","4","2"
"2021/03/23 6:15:48 pm CET","30-39 år","Ja (enbart digitalt)","2","Priset","2","5","2","2","3","3","2"
"2021/03/23 6:20:05 pm CET","30-39 år","Ja (papperstidning)","1","För dyrt","2","4","2","3","3","3","3"
"2021/03/23 6:21:51 pm CET","Över 65 år","Ja (enbart digitalt)","3","Dyrt! Jag är pensionär. Jag har endast mobil, ingen dator f.n.  Det blir svårt att läsa hela DN på en så liten skärm. ","1","5","1","1","3","1","1"
"2021/03/23 6:26:44 pm CET","Över 65 år","Ja (enbart digitalt)","1","För mycket pengar. Tidningen, särskilt sporten är för Stockholms","1","3","1","1","1","1","1"
"2021/03/23 6:33:21 pm CET","40-65 år","Ja (enbart digitalt)","3","Dyrt","2","4","3","3","5","5","2"
"2021/03/23 6:37:41 pm CET","40-65 år","Ja (enbart digitalt)","3","känner inte till paketet och annonser stör inte","1","3","1","3","3","3","1"
"2021/03/23 6:39:49 pm CET","40-65 år","Nej, men har varit förut","2","Lite dyrt.","2","1","2","2","2","2","2"
"2021/03/23 6:39:58 pm CET","Över 65 år","Ja (papperstidning)","1","Jag behöver inte den digitala prenumerationen eftersom jag har papperstidningen","1","1","1","1","1","1","1"
"2021/03/23 6:40:11 pm CET","40-65 år","Ja (enbart digitalt)","1","För mycket pengar","3","5","2","3","5","4","3"
"2021/03/23 6:40:45 pm CET","40-65 år","Ja (enbart digitalt)","1","Högt pris","1","2","1","1","2","2","1"
"2021/03/23 6:45:18 pm CET","Över 65 år","Ja (papperstidning)","2","Senior som gillar att hålla i tidningen.","2","2","2","2","2","2","2"
"2021/03/23 6:50:12 pm CET","Över 65 år","Nej, men har varit förut","3","","4","4","3","2","4","4","3"
"2021/03/23 6:52:04 pm CET","Över 65 år","Ja (papperstidning)","4","","3","4","3","3","3","3","3"
"2021/03/23 6:52:14 pm CET","40-65 år","Ja (papperstidning)","2","jag vill ha kvar papperstidningen","1","2","2","2","3","3","2"
"2021/03/23 6:54:43 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","1","5","5","1"
"2021/03/23 6:54:52 pm CET","Över 65 år","Ja (enbart digitalt)","1","Jag har bara digitalt på gotland flr här fungerar inte utburen tidning - helst läser jag papperstidning","2","5","2","3","5","5","2"
"2021/03/23 6:55:18 pm CET","Över 65 år","Ja (enbart digitalt)","1","","5","5","5","5","1","1","5"
"2021/03/23 6:55:26 pm CET","40-65 år","Ja (papperstidning)","3","Känns lite för dyrt för en enbart digital prenumeration. Nu har jag digitalt 4 dgr/v och även papperstidning fre-sön. ","3","4","3","3","4","4","3"
"2021/03/23 6:58:27 pm CET","Över 65 år","Ja (enbart digitalt)","1","Vill inte betala mer","1","1","1","1","1","1","1"
"2021/03/23 6:59:35 pm CET","30-39 år","Nej, men har varit förut","1","Dyrt","1","4","1","1","3","3","1"
"2021/03/23 7:01:31 pm CET","Över 65 år","Ja (enbart digitalt)","1","Värderar nyheter inte särskilt högt.","1","1","1","1","1","1","1"
"2021/03/23 7:01:43 pm CET","Över 65 år","Ja (papperstidning)","2","Läser gärna pappers på helgen","1","1","1","1","1","1","1"
"2021/03/23 7:04:21 pm CET","Över 65 år","Ja (enbart digitalt)","2","För stor utgift","2","3","2","2","4","4","2"
"2021/03/23 7:05:21 pm CET","30-39 år","Ja (enbart digitalt)","2","Priset blir lite för kostsamt. Även med extra konto har jag ingen att dela med. Många av mina vänner har redan en prem själva.","3","5","2","4","5","4","4"
"2021/03/23 7:06:08 pm CET","40-65 år","Ja (papperstidning)","5","jag tycker DN är bra. Har läst DN i många år. ev slutar jag med papperstidningen fredag-söndag","2","5","5","1","5","1","1"
"2021/03/23 7:08:31 pm CET","Över 65 år","Ja (enbart digitalt)","2","Jag har DN digitalt billigare och är nöjd med det","2","4","2","3","4","5","3"
"2021/03/23 7:08:36 pm CET","40-65 år","Ja (papperstidning)","2","Dyrt om man inte ska ha papperstidning","3","5","3","3","5","5","3"
"2021/03/23 7:11:32 pm CET","Över 65 år","Ja (enbart digitalt)","5","Jag har det redan och tycker det är bra. Dock tycker jag att ni borde förbättra läsbarheten.","1","1","1","1","1","1","1"
"2021/03/23 7:12:23 pm CET","30-39 år","Nej och har aldrig varit","1","Jag laser inte DN sa mycket att det ar vart 349 SEK per manad.","1","1","1","1","1","1","1"
"2021/03/23 7:15:58 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt jämfört med era konkurrenter.","1","5","1","1","5","5","1"
"2021/03/23 7:15:59 pm CET","30-39 år","Ja (enbart digitalt)","2","","2","4","2","2","4","3","2"
"2021/03/23 7:18:39 pm CET","Över 65 år","Ja (papperstidning)","1","","1","1","1","1","1","1","1"
"2021/03/23 7:24:26 pm CET","40-65 år","Ja (enbart digitalt)","2","Lite för dyrt","4","2","2","5","4","3","5"
"2021/03/23 7:25:47 pm CET","40-65 år","Ja (papperstidning)","1","Jag tycker att priset är för högt för enbart digitalprenumeration.","1","1","4","1","1","5","1"
"2021/03/23 7:26:01 pm CET","40-65 år","Ja (enbart digitalt)","3","Priset, besväras inte särskilt av annonser i nuläget","2","3","2","2","4","3","2"
"2021/03/23 7:42:01 pm CET","30-39 år","Ja (enbart digitalt)","1","bra mycket mer än jag betalar nu.","2","4","1","1","5","4","1"
"2021/03/23 7:42:16 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","3","1","1","5","5","1"
"2021/03/23 7:46:05 pm CET","40-65 år","Ja (enbart digitalt)","2","Mycket pengar","3","5","2","2","3","5","2"
"2021/03/23 7:46:19 pm CET","40-65 år","Ja (enbart digitalt)","2","Mycket pengar","3","5","2","2","3","5","2"
"2021/03/23 7:46:41 pm CET","40-65 år","Nej, men har varit förut","1","","1","2","1","2","4","3","1"
"2021/03/23 7:50:46 pm CET","30-39 år","Ja (enbart digitalt)","1","sjukt dyrt","1","3","1","1","2","2","1"
"2021/03/23 7:51:49 pm CET","40-65 år","Nej, men har varit förut","1","Reklam plus betala för reklam. Lägg ner ","1","1","1","1","1","1","1"
"2021/03/23 7:52:25 pm CET","40-65 år","Ja (enbart digitalt)","1","Alla tidningar kostar och jag tycker det är värdefullt att ha fler tidningar och då blir kostnaden viktig. Betalar inte hur mkt som helst.","1","5","1","1","3","2","1"
"2021/03/23 7:52:38 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","2","5","2","3","4","4","3"
"2021/03/23 7:55:20 pm CET","40-65 år","Ja (enbart digitalt)","4","Känns som ett bra pris samt inga annonser mycket positivt!! Även nyhetsarkivet värdefullt","5","5","4","5","5","4","3"
"2021/03/23 7:58:24 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt, skulle inte utnyttja hela paketet","2","5","2","2","5","5","2"
"2021/03/23 7:59:57 pm CET","40-65 år","Ja (enbart digitalt)","1","Litet ytterligare värde jämfört med nuvarande badpaket. Väldigt högt pris utan papperstidning.","2","5","2","2","5","4","2"
"2021/03/23 8:00:22 pm CET","Över 65 år","Ja (papperstidning)","3","Oklart vad de övriga alternativen ger.","3","4","3","3","4","3","3"
"2021/03/23 8:00:51 pm CET","40-65 år","Ja (enbart digitalt)","3","Den ”vanliga ” digitala prenumeration vi har nu är bra som den är.","3","4","3","3","5","4","3"
"2021/03/23 8:02:31 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","1","4","4","1"
"2021/03/23 8:11:29 pm CET","Över 65 år","Ja (enbart digitalt)","1","Det är för dyrt","2","5","1","3","5","4","3"
"2021/03/23 8:15:12 pm CET","40-65 år","Ja (papperstidning)","3","Jag har bara fått se ett alternativ! Jag vill jämföra och välja sedan.","2","4","2","3","4","3","4"
"2021/03/23 8:15:41 pm CET","40-65 år","Ja (papperstidning)","1","För få konton till ett för högt pris. Anser det viktigt att barnen också kan ta del av DN men aldrig att jag betalar 2x349kr/m och tidning ska läsas i pappersform och ser bara digitala som komplement. ","1","2","1","1","4","1","1"
"2021/03/23 8:17:48 pm CET","40-65 år","Ja (enbart digitalt)","1","Alldeles för dyrt. Jag bor i Gbg och har DN som komplement.","2","5","2","2","4","4","1"
"2021/03/23 8:18:02 pm CET","40-65 år","Ja (papperstidning)","1","Det räcker med DN.se","1","1","1","1","1","1","1"
"2021/03/23 8:23:01 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","5","2","2","4","4","2"
"2021/03/23 8:31:12 pm CET","Över 65 år","Ja (enbart digitalt)","3","2 konton","4","5","4","4","5","2","3"
"2021/03/23 8:33:17 pm CET","40-65 år","Ja (enbart digitalt)","1","Fördelen att slippa reklam motsvarar inte priset för mig. 350 kr/mån är helt enkelt för mycket. ","1","5","1","1","5","5","1"
"2021/03/23 8:33:20 pm CET","Över 65 år","Ja (enbart digitalt)","1","Har inte råd","3","3","2","3","3","2","3"
"2021/03/23 8:34:12 pm CET","40-65 år","Ja (enbart digitalt)","2","priset","1","3","2","2","4","4","1"
"2021/03/23 8:40:13 pm CET","Över 65 år","Ja (papperstidning)","3","Jag uppskattar papperstidningen","2","2","2","2","2","2","2"
"2021/03/23 8:42:54 pm CET","40-65 år","Ja (papperstidning)","3","Jag gillar att olika digitala funktioner kan kopplas till prenumerationen, men ett fast paket blir inte personligt anpassat. Bättre att få plocka ihop delarna själv","5","1","4","3","1","2","2"
"2021/03/23 8:47:41 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt","2","5","2","2","4","4","2"
"2021/03/23 8:47:44 pm CET","Över 65 år","Ja (enbart digitalt)","1","dyrt","1","5","1","1","5","5","1"
"2021/03/23 8:50:14 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag är sjukpensionär, med mycket knapp ekonomi. Det har mer med det att göra, än er tjänst. ","1","3","1","1","1","1","1"
"2021/03/23 8:53:53 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyr ","1","5","1","1","2","3","2"
"2021/03/23 8:59:24 pm CET","40-65 år","Ja (papperstidning)","1","","3","1","1","1","1","4","3"
"2021/03/23 9:05:15 pm CET","40-65 år","Ja (enbart digitalt)","3","","5","5","3","5","4","4","3"
"2021/03/23 9:05:21 pm CET","40-65 år","Ja (enbart digitalt)","1","Hutlöst","1","5","1","1","5","5","1"
"2021/03/23 9:09:44 pm CET","30-39 år","Ja (enbart digitalt)","3","Oklart vad som menas med ”ett extra konto”. Förknippas lätt med ”en extra användare/inloggning simultant","3","2","2","2","5","4","2"
"2021/03/23 9:13:07 pm CET","30-39 år","Ja (enbart digitalt)","2","Priset för högt","2","5","2","3","4","3","2"
"2021/03/23 9:19:59 pm CET","Över 65 år","Nej, men har varit förut","1","För dyrt","1","1","1","1","1","1","1"
"2021/03/23 9:27:23 pm CET","30-39 år","Ja (enbart digitalt)","4","","3","3","2","3","5","3","3"
"2021/03/23 9:37:02 pm CET","Över 65 år","Ja (papperstidning)","4","Extra konto och alla artiklar bedömer jag viktigt","1","1","3","4","1","3","3"
"2021/03/23 9:38:44 pm CET","40-65 år","Ja (papperstidning)","3","Tycker det är lite för dyrt men är intresserad ","2","4","2","3","4","4","3"
"2021/03/23 9:40:14 pm CET","30-39 år","Ja (enbart digitalt)","1","för dyrt","1","2","1","3","4","3","3"
"2021/03/23 9:40:23 pm CET","Under 30 år","Ja (enbart digitalt)","5","Duglig pris för premium paket pga 1 extra konto","1","5","2","3","3","1","4"
"2021/03/23 9:41:44 pm CET","40-65 år","Ja (enbart digitalt)","1","Ger mig inte mer. Inget behov av ytterligare konto","4","5","2","3","5","1","1"
"2021/03/23 9:42:04 pm CET","40-65 år","Ja (papperstidning)","1","Jag vill ha papperstidningen","1","1","1","1","1","1","1"
"2021/03/23 9:42:07 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt. ","2","4","1","2","5","5","2"
"2021/03/23 9:44:31 pm CET","Över 65 år","Nej, men har varit förut","2","För dyrt","3","5","2","3","2","2","3"
"2021/03/23 9:47:27 pm CET","Över 65 år","Ja (papperstidning)","4","Jag vill gärna ha papperstidning på helgen","3","5","2","3","2","1","4"
"2021/03/23 9:47:45 pm CET","Över 65 år","Ja (enbart digitalt)","1","Framförallt min egen ekonomi. Om jag ska ha en tidning digitalt vill jag att det ska se ut som en papperstidning. ","1","3","1","1","2","2","1"
"2021/03/23 9:51:29 pm CET","Under 30 år","Ja (enbart digitalt)","1","Bra grejer i erbjudandet men alldeles för dyrt. Kanske att man skulle kunna läsa mer om varje del, vad innebär tex digitalt nyhetsarkiv? Är det en sökfunktion för gamla nyheter eller något annat. 1 extra konto ingår, vad är ”uspen” där? Kan man inte dela konto med en vän/familjemedlen lika gärna, eller finns det någon slags personaliseringsfunktion, tex artiklar anpassad efter tidigare läshistorik.  ","2","3","2","2","3","3","1"
"2021/03/23 9:53:02 pm CET","40-65 år","Ja (papperstidning)","1","Kan ej","1","1","1","1","1","1","1"
"2021/03/23 9:53:17 pm CET","40-65 år","Ja (enbart digitalt)","2","Jag har ingen nytta av extra konto. Det är dyrare än vad jag har.","2","5","2","1","4","3","2"
"2021/03/23 9:55:54 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag har inte tid att läsa så mycket. Det här är för dyrt i förhållande till hur mycket jag läser.","1","5","1","1","5","1","1"
"2021/03/23 9:57:39 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","5","3","2","4","2","2"
"2021/03/23 10:04:06 pm CET","Över 65 år","Ja (papperstidning)","1","Inte tillräckligt omfattande","4","5","2","4","4","3","3"
"2021/03/23 10:04:58 pm CET","Över 65 år","Ja (enbart digitalt)","1","","2","3","1","1","3","3","1"
"2021/03/23 10:11:17 pm CET","Under 30 år","Ja (enbart digitalt)","2","För dyrt","2","5","2","3","5","4","2"
"2021/03/23 10:12:00 pm CET","40-65 år","Ja (enbart digitalt)","1","Priset är för högt","2","4","2","2","4","4","2"
"2021/03/23 10:16:13 pm CET","30-39 år","Nej, men har varit förut","1","Dyrt","1","2","1","1","1","1","1"
"2021/03/23 10:18:50 pm CET","30-39 år","Ja (enbart digitalt)","2","För stor prisskillnad mot min nuvarande prenumeration.","2","4","3","2","2","3","2"
"2021/03/23 10:28:39 pm CET","40-65 år","Ja (papperstidning)","1","Jag vill läsa papperstidningen. Digitala nyheter är intressant  add on.","1","1","1","3","3","1","1"
"2021/03/23 10:30:50 pm CET","40-65 år","Ja (enbart digitalt)","1","Dyrt","2","3","1","2","4","3","2"
"2021/03/23 10:40:22 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","4","5","4","4","5","5","4"
"2021/03/23 10:44:00 pm CET","40-65 år","Nej och har aldrig varit","1","Jag är ointresserad av att prenumerera.","1","3","1","1","3","2","1"
"2021/03/23 10:44:01 pm CET","30-39 år","Ja (enbart digitalt)","4","Extra konto och inga annonser.","4","2","2","4","5","4","3"
"2021/03/23 10:46:34 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","1","1","1","1"
"2021/03/23 10:49:50 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt ","1","5","1","2","4","4","1"
"2021/03/23 10:54:59 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt. Annonser tillför värde.","3","5","2","2","4","5","2"
"2021/03/23 10:58:59 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","1","4","1","1","1","1","1"
"2021/03/23 11:03:23 pm CET","Över 65 år","Ja (papperstidning)","4","Utan annonser är bra. 1 extra konto räcket","4","4","4","4","4","4","4"
"2021/03/23 11:06:34 pm CET","40-65 år","Ja (enbart digitalt)","1","För mycket pengar","2","3","2","3","5","4","3"
"2021/03/23 11:07:35 pm CET","40-65 år","Ja (enbart digitalt)","3","Det är ändå närmare 4 lax/år. Vitala nyheter får man till sig ändå.","3","4","3","4","3","3","4"
"2021/03/23 11:08:10 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt.","1","5","1","1","5","5","1"
"2021/03/23 11:08:27 pm CET","Över 65 år","Ja (papperstidning)","2","Vill inte läsa på skärmen. Ännu mer onödig reklam. ni fattarför mig. Förslag på pappertidningen: Lägg ihop bil-annonserna med vin-annonserna i en särskild bilaga..... ","1","1","1","1","1","1","1"
"2021/03/23 11:09:35 pm CET","Över 65 år","Ja (papperstidning)","4","Höftade. ","4","4","4","4","4","4","4"
"2021/03/23 11:12:06 pm CET","Över 65 år","Nej, men har varit förut","1","För dyrt","2","3","2","2","3","3","2"
"2021/03/23 11:15:45 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","4","1","1","4","4","1"
"2021/03/23 11:18:30 pm CET","Över 65 år","Nej, men har varit förut","3","är mycket bland berg och dålig täckning","1","4","2","2","2","4","1"
"2021/03/23 11:31:09 pm CET","Över 65 år","Ja (papperstidning)","4","Kan dela med annan person.","3","5","2","5","4","2","4"
"2021/03/23 11:31:37 pm CET","Under 30 år","Nej och har aldrig varit","1","Kostar pengar.","1","3","2","1","3","2","2"
"2021/03/23 11:39:36 pm CET","Över 65 år","Ja (enbart digitalt)","3","Är ute och långseglar jorden runt, bas räcker bra för oss. De perioder vi tillbringar hemma har vi abonnemang på papperstidningen.","2","5","2","1","5","2","2"
"2021/03/23 11:59:22 pm CET","Över 65 år","Ja (papperstidning)","1","föredrar papperstidning","1","1","1","1","1","1","1"
